index,gene_id
1248,ENSG00000074317
1249,ENSG00000074319
1250,ENSG00000074356
1251,ENSG00000074370
1252,ENSG00000074410
1253,ENSG00000074416
1254,ENSG00000074527
1255,ENSG00000074582
1256,ENSG00000074590
1257,ENSG00000074603
1258,ENSG00000074621
1259,ENSG00000074657
1260,ENSG00000074660
1261,ENSG00000074695
1262,ENSG00000074696
1263,ENSG00000074706
1264,ENSG00000074755
1265,ENSG00000074771
1266,ENSG00000074800
1267,ENSG00000074803
1268,ENSG00000074842
1269,ENSG00000074855
1270,ENSG00000074935
1271,ENSG00000074964
1272,ENSG00000074966
1273,ENSG00000075035
1274,ENSG00000075043
1275,ENSG00000075073
1276,ENSG00000075089
1277,ENSG00000075131
1278,ENSG00000075142
1279,ENSG00000075151
1280,ENSG00000075188
1281,ENSG00000075213
1282,ENSG00000075218
1283,ENSG00000075223
1284,ENSG00000075234
1285,ENSG00000075239
1286,ENSG00000075240
1287,ENSG00000075275
1288,ENSG00000075290
1289,ENSG00000075292
1290,ENSG00000075303
1291,ENSG00000075336
1292,ENSG00000075340
1293,ENSG00000075388
1294,ENSG00000075391
1295,ENSG00000075399
1296,ENSG00000075407
1297,ENSG00000075413
1298,ENSG00000075415
1299,ENSG00000075420
1300,ENSG00000075426
1301,ENSG00000075429
1302,ENSG00000075461
1303,ENSG00000075539
1304,ENSG00000075568
1305,ENSG00000075618
1306,ENSG00000075624
1307,ENSG00000075643
1308,ENSG00000075651
1309,ENSG00000075673
1310,ENSG00000075702
1311,ENSG00000075711
1312,ENSG00000075785
1313,ENSG00000075790
1314,ENSG00000075826
1315,ENSG00000075856
1316,ENSG00000075884
1317,ENSG00000075886
1318,ENSG00000075891
1319,ENSG00000075914
1320,ENSG00000075945
1321,ENSG00000075975
1322,ENSG00000076003
1323,ENSG00000076043
1324,ENSG00000076053
1325,ENSG00000076067
1326,ENSG00000076108
1327,ENSG00000076201
1328,ENSG00000076242
1329,ENSG00000076248
1330,ENSG00000076258
1331,ENSG00000076321
1332,ENSG00000076344
1333,ENSG00000076351
1334,ENSG00000076356
1335,ENSG00000076382
1336,ENSG00000076513
1337,ENSG00000076554
1338,ENSG00000076555
1339,ENSG00000076604
1340,ENSG00000076641
1341,ENSG00000076650
1342,ENSG00000076662
1343,ENSG00000076685
1344,ENSG00000076706
1345,ENSG00000076716
1346,ENSG00000076770
1347,ENSG00000076826
1348,ENSG00000076864
1349,ENSG00000076924
1350,ENSG00000076928
1351,ENSG00000076944
1352,ENSG00000076984
1353,ENSG00000077009
1354,ENSG00000077044
1355,ENSG00000077063
1356,ENSG00000077080
1357,ENSG00000077092
1358,ENSG00000077097
1359,ENSG00000077147
1360,ENSG00000077150
1361,ENSG00000077152
1362,ENSG00000077157
1363,ENSG00000077232
1364,ENSG00000077235
1365,ENSG00000077238
1366,ENSG00000077254
1367,ENSG00000077264
1368,ENSG00000077274
1369,ENSG00000077279
1370,ENSG00000077312
1371,ENSG00000077327
1372,ENSG00000077348
1373,ENSG00000077380
1374,ENSG00000077420
1375,ENSG00000077454
1376,ENSG00000077458
1377,ENSG00000077463
1378,ENSG00000077498
1379,ENSG00000077514
1380,ENSG00000077522
1381,ENSG00000077549
1382,ENSG00000077585
1383,ENSG00000077616
1384,ENSG00000077684
1385,ENSG00000077713
1386,ENSG00000077721
1387,ENSG00000077782
1388,ENSG00000077800
1389,ENSG00000077935
1390,ENSG00000077942
1391,ENSG00000077943
1392,ENSG00000077984
1393,ENSG00000078018
1394,ENSG00000078043
1395,ENSG00000078053
1396,ENSG00000078061
1397,ENSG00000078070
1398,ENSG00000078081
1399,ENSG00000078098
1400,ENSG00000078114
1401,ENSG00000078124
1402,ENSG00000078140
1403,ENSG00000078142
1404,ENSG00000078177
1405,ENSG00000078237
1406,ENSG00000078246
1407,ENSG00000078269
1408,ENSG00000078295
1409,ENSG00000078304
1410,ENSG00000078328
1411,ENSG00000078369
1412,ENSG00000078399
1413,ENSG00000078401
1414,ENSG00000078403
1415,ENSG00000078487
1416,ENSG00000078549
1417,ENSG00000078579
1418,ENSG00000078589
1419,ENSG00000078596
1420,ENSG00000078618
1421,ENSG00000078668
1422,ENSG00000078674
1423,ENSG00000078687
1424,ENSG00000078699
1425,ENSG00000078725
1426,ENSG00000078747
1427,ENSG00000078795
1428,ENSG00000078804
1429,ENSG00000078808
1430,ENSG00000078814
1431,ENSG00000078898
1432,ENSG00000078900
1433,ENSG00000078902
1434,ENSG00000078967
1435,ENSG00000079101
1436,ENSG00000079102
1437,ENSG00000079112
1438,ENSG00000079134
1439,ENSG00000079150
1440,ENSG00000079156
1441,ENSG00000079215
1442,ENSG00000079246
1443,ENSG00000079257
1444,ENSG00000079263
1445,ENSG00000079277
1446,ENSG00000079308
1447,ENSG00000079313
1448,ENSG00000079332
1449,ENSG00000079335
1450,ENSG00000079337
1451,ENSG00000079385
1452,ENSG00000079387
1453,ENSG00000079393
1454,ENSG00000079432
1455,ENSG00000079435
1456,ENSG00000079459
1457,ENSG00000079462
1458,ENSG00000079482
1459,ENSG00000079557
1460,ENSG00000079616
1461,ENSG00000079689
1462,ENSG00000079691
1463,ENSG00000079739
1464,ENSG00000079785
1465,ENSG00000079805
1466,ENSG00000079819
1467,ENSG00000079841
1468,ENSG00000079931
1469,ENSG00000079950
1470,ENSG00000079974
1471,ENSG00000079999
1472,ENSG00000080007
1473,ENSG00000080031
1474,ENSG00000080166
1475,ENSG00000080189
1476,ENSG00000080200
1477,ENSG00000080224
1478,ENSG00000080293
1479,ENSG00000080298
1480,ENSG00000080345
1481,ENSG00000080371
1482,ENSG00000080493
1483,ENSG00000080503
1484,ENSG00000080511
1485,ENSG00000080546
1486,ENSG00000080561
1487,ENSG00000080572
1488,ENSG00000080573
1489,ENSG00000080603
1490,ENSG00000080608
1491,ENSG00000080618
1492,ENSG00000080644
1493,ENSG00000080709
1494,ENSG00000080802
1495,ENSG00000080815
1496,ENSG00000080819
1497,ENSG00000080822
1498,ENSG00000080823
1499,ENSG00000080824
1500,ENSG00000080839
1501,ENSG00000080845
1502,ENSG00000080854
1503,ENSG00000080910
1504,ENSG00000080986
1505,ENSG00000081014
1506,ENSG00000081019
1507,ENSG00000081026
1508,ENSG00000081041
1509,ENSG00000081051
1510,ENSG00000081052
1511,ENSG00000081059
1512,ENSG00000081087
1513,ENSG00000081138
1514,ENSG00000081148
1515,ENSG00000081154
1516,ENSG00000081177
1517,ENSG00000081181
1518,ENSG00000081189
1519,ENSG00000081237
1520,ENSG00000081248
1521,ENSG00000081277
1522,ENSG00000081307
1523,ENSG00000081320
1524,ENSG00000081377
1525,ENSG00000081386
1526,ENSG00000081479
1527,ENSG00000081665
1528,ENSG00000081692
1529,ENSG00000081721
1530,ENSG00000081760
1531,ENSG00000081791
1532,ENSG00000081800
1533,ENSG00000081803
1534,ENSG00000081818
1535,ENSG00000081842
1536,ENSG00000081853
1537,ENSG00000081870
1538,ENSG00000081913
1539,ENSG00000081923
1540,ENSG00000081985
1541,ENSG00000082014
1542,ENSG00000082068
1543,ENSG00000082074
1544,ENSG00000082126
1545,ENSG00000082146
1546,ENSG00000082153
1547,ENSG00000082175
1548,ENSG00000082196
1549,ENSG00000082212
1550,ENSG00000082213
1551,ENSG00000082258
1552,ENSG00000082269
1553,ENSG00000082293
1554,ENSG00000082397
1555,ENSG00000082438
1556,ENSG00000082458
1557,ENSG00000082482
1558,ENSG00000082497
1559,ENSG00000082512
1560,ENSG00000082515
1561,ENSG00000082516
1562,ENSG00000082556
1563,ENSG00000082641
1564,ENSG00000082684
1565,ENSG00000082701
1566,ENSG00000082781
1567,ENSG00000082805
1568,ENSG00000082898
1569,ENSG00000082929
1570,ENSG00000082996
1571,ENSG00000083067
1572,ENSG00000083093
1573,ENSG00000083097
1574,ENSG00000083099
1575,ENSG00000083123
1576,ENSG00000083168
1577,ENSG00000083223
1578,ENSG00000083290
1579,ENSG00000083307
1580,ENSG00000083312
1581,ENSG00000083444
1582,ENSG00000083454
1583,ENSG00000083457
1584,ENSG00000083520
1585,ENSG00000083535
1586,ENSG00000083544
1587,ENSG00000083622
1588,ENSG00000083635
1589,ENSG00000083642
1590,ENSG00000083720
1591,ENSG00000083750
1592,ENSG00000083782
1593,ENSG00000083799
1594,ENSG00000083807
1595,ENSG00000083812
1596,ENSG00000083814
1597,ENSG00000083817
1598,ENSG00000083828
1599,ENSG00000083838
1600,ENSG00000083844
1601,ENSG00000083845
1602,ENSG00000083857
1603,ENSG00000083896
1604,ENSG00000083937
1605,ENSG00000084070
1606,ENSG00000084072
1607,ENSG00000084073
1608,ENSG00000084090
1609,ENSG00000084092
1610,ENSG00000084093
1611,ENSG00000084110
1612,ENSG00000084112
1613,ENSG00000084207
1614,ENSG00000084234
1615,ENSG00000084444
1616,ENSG00000084453
1617,ENSG00000084463
1618,ENSG00000084623
1619,ENSG00000084628
1620,ENSG00000084636
1621,ENSG00000084652
1622,ENSG00000084674
1623,ENSG00000084676
1624,ENSG00000084693
1625,ENSG00000084710
1626,ENSG00000084731
1627,ENSG00000084733
1628,ENSG00000084734
1629,ENSG00000084754
1630,ENSG00000084764
1631,ENSG00000084774
1632,ENSG00000085063
1633,ENSG00000085117
1634,ENSG00000085185
1635,ENSG00000085224
1636,ENSG00000085231
1637,ENSG00000085265
1638,ENSG00000085274
1639,ENSG00000085276
1640,ENSG00000085365
1641,ENSG00000085377
1642,ENSG00000085382
1643,ENSG00000085415
1644,ENSG00000085433
1645,ENSG00000085449
1646,ENSG00000085465
1647,ENSG00000085491
1648,ENSG00000085511
1649,ENSG00000085514
1650,ENSG00000085552
1651,ENSG00000085563
1652,ENSG00000085644
1653,ENSG00000085662
1654,ENSG00000085719
1655,ENSG00000085721
1656,ENSG00000085733
1657,ENSG00000085741
1658,ENSG00000085760
1659,ENSG00000085788
1660,ENSG00000085831
1661,ENSG00000085832
1662,ENSG00000085840
1663,ENSG00000085871
1664,ENSG00000085872
1665,ENSG00000085978
1666,ENSG00000085982
1667,ENSG00000085998
1668,ENSG00000085999
1669,ENSG00000086015
1670,ENSG00000086061
1671,ENSG00000086062
1672,ENSG00000086065
1673,ENSG00000086102
1674,ENSG00000086159
1675,ENSG00000086189
1676,ENSG00000086200
1677,ENSG00000086205
1678,ENSG00000086232
1679,ENSG00000086288
1680,ENSG00000086289
1681,ENSG00000086300
1682,ENSG00000086475
1683,ENSG00000086504
1684,ENSG00000086506
1685,ENSG00000086544
1686,ENSG00000086548
1687,ENSG00000086570
1688,ENSG00000086589
1689,ENSG00000086598
1690,ENSG00000086619
1691,ENSG00000086666
1692,ENSG00000086696
1693,ENSG00000086712
1694,ENSG00000086717
1695,ENSG00000086730
1696,ENSG00000086758
1697,ENSG00000086827
1698,ENSG00000086848
1699,ENSG00000086967
1700,ENSG00000086991
1701,ENSG00000087008
1702,ENSG00000087053
1703,ENSG00000087074
1704,ENSG00000087076
1705,ENSG00000087077
1706,ENSG00000087085
1707,ENSG00000087086
1708,ENSG00000087087
1709,ENSG00000087088
1710,ENSG00000087095
1711,ENSG00000087111
1712,ENSG00000087116
1713,ENSG00000087128
1714,ENSG00000087152
1715,ENSG00000087157
1716,ENSG00000087191
1717,ENSG00000087206
1718,ENSG00000087237
1719,ENSG00000087245
1720,ENSG00000087250
1721,ENSG00000087253
1722,ENSG00000087258
1723,ENSG00000087263
1724,ENSG00000087266
1725,ENSG00000087269
1726,ENSG00000087274
1727,ENSG00000087299
1728,ENSG00000087301
1729,ENSG00000087302
1730,ENSG00000087303
1731,ENSG00000087338
1732,ENSG00000087365
1733,ENSG00000087448
1734,ENSG00000087460
1735,ENSG00000087470
1736,ENSG00000087494
1737,ENSG00000087495
1738,ENSG00000087502
1739,ENSG00000087510
1740,ENSG00000087586
1741,ENSG00000087589
1742,ENSG00000087842
1743,ENSG00000087884
1744,ENSG00000087903
1745,ENSG00000087995
1746,ENSG00000088002
1747,ENSG00000088035
1748,ENSG00000088038
1749,ENSG00000088053
1750,ENSG00000088179
1751,ENSG00000088205
1752,ENSG00000088247
1753,ENSG00000088256
1754,ENSG00000088280
1755,ENSG00000088298
1756,ENSG00000088305
1757,ENSG00000088320
1758,ENSG00000088325
1759,ENSG00000088356
1760,ENSG00000088367
1761,ENSG00000088386
1762,ENSG00000088387
1763,ENSG00000088448
1764,ENSG00000088451
1765,ENSG00000088538
1766,ENSG00000088543
1767,ENSG00000088682
1768,ENSG00000088726
1769,ENSG00000088727
1770,ENSG00000088756
1771,ENSG00000088766
1772,ENSG00000088782
1773,ENSG00000088808
1774,ENSG00000088812
1775,ENSG00000088826
1776,ENSG00000088827
1777,ENSG00000088832
1778,ENSG00000088833
1779,ENSG00000088836
1780,ENSG00000088854
1781,ENSG00000088876
1782,ENSG00000088881
1783,ENSG00000088882
1784,ENSG00000088888
1785,ENSG00000088899
1786,ENSG00000088926
1787,ENSG00000088930
1788,ENSG00000088970
1789,ENSG00000088986
1790,ENSG00000088992
1791,ENSG00000089006
1792,ENSG00000089009
1793,ENSG00000089012
1794,ENSG00000089022
1795,ENSG00000089041
1796,ENSG00000089048
1797,ENSG00000089050
1798,ENSG00000089053
1799,ENSG00000089057
1800,ENSG00000089060
1801,ENSG00000089063
1802,ENSG00000089091
1803,ENSG00000089094
1804,ENSG00000089101
1805,ENSG00000089116
1806,ENSG00000089123
1807,ENSG00000089127
1808,ENSG00000089154
1809,ENSG00000089157
1810,ENSG00000089159
1811,ENSG00000089163
1812,ENSG00000089169
1813,ENSG00000089177
1814,ENSG00000089195
1815,ENSG00000089199
1816,ENSG00000089220
1817,ENSG00000089225
1818,ENSG00000089234
1819,ENSG00000089248
1820,ENSG00000089250
1821,ENSG00000089280
1822,ENSG00000089289
1823,ENSG00000089327
1824,ENSG00000089335
1825,ENSG00000089351
1826,ENSG00000089356
1827,ENSG00000089472
1828,ENSG00000089486
1829,ENSG00000089505
1830,ENSG00000089558
1831,ENSG00000089597
1832,ENSG00000089639
1833,ENSG00000089682
1834,ENSG00000089685
1835,ENSG00000089692
1836,ENSG00000089693
1837,ENSG00000089723
1838,ENSG00000089737
1839,ENSG00000089775
1840,ENSG00000089818
1841,ENSG00000089820
1842,ENSG00000089847
1843,ENSG00000089876
1844,ENSG00000089902
1845,ENSG00000089916
1846,ENSG00000090006
1847,ENSG00000090013
1848,ENSG00000090020
1849,ENSG00000090054
1850,ENSG00000090060
1851,ENSG00000090061
1852,ENSG00000090097
1853,ENSG00000090104
1854,ENSG00000090238
1855,ENSG00000090263
1856,ENSG00000090266
1857,ENSG00000090273
1858,ENSG00000090316
1859,ENSG00000090339
1860,ENSG00000090372
1861,ENSG00000090376
1862,ENSG00000090382
1863,ENSG00000090402
1864,ENSG00000090432
1865,ENSG00000090447
1866,ENSG00000090470
1867,ENSG00000090487
1868,ENSG00000090512
1869,ENSG00000090520
1870,ENSG00000090530
1871,ENSG00000090534
1872,ENSG00000090539
1873,ENSG00000090554
1874,ENSG00000090565
1875,ENSG00000090581
1876,ENSG00000090612
1877,ENSG00000090615
1878,ENSG00000090621
1879,ENSG00000090659
1880,ENSG00000090661
1881,ENSG00000090674
1882,ENSG00000090686
1883,ENSG00000090776
1884,ENSG00000090857
1885,ENSG00000090861
1886,ENSG00000090863
1887,ENSG00000090889
1888,ENSG00000090905
1889,ENSG00000090924
1890,ENSG00000090932
1891,ENSG00000090971
1892,ENSG00000090975
1893,ENSG00000090989
1894,ENSG00000091009
1895,ENSG00000091010
1896,ENSG00000091039
1897,ENSG00000091073
1898,ENSG00000091106
1899,ENSG00000091127
1900,ENSG00000091128
1901,ENSG00000091129
1902,ENSG00000091136
1903,ENSG00000091137
1904,ENSG00000091138
1905,ENSG00000091140
1906,ENSG00000091157
1907,ENSG00000091164
1908,ENSG00000091181
1909,ENSG00000091262
1910,ENSG00000091317
1911,ENSG00000091409
1912,ENSG00000091428
1913,ENSG00000091436
1914,ENSG00000091482
1915,ENSG00000091483
1916,ENSG00000091490
1917,ENSG00000091513
1918,ENSG00000091527
1919,ENSG00000091536
1920,ENSG00000091542
1921,ENSG00000091583
1922,ENSG00000091592
1923,ENSG00000091622
1924,ENSG00000091640
1925,ENSG00000091651
1926,ENSG00000091656
1927,ENSG00000091664
1928,ENSG00000091704
1929,ENSG00000091732
1930,ENSG00000091831
1931,ENSG00000091844
1932,ENSG00000091879
1933,ENSG00000091947
1934,ENSG00000091972
1935,ENSG00000091986
1936,ENSG00000092009
1937,ENSG00000092010
1938,ENSG00000092020
1939,ENSG00000092036
1940,ENSG00000092051
1941,ENSG00000092054
1942,ENSG00000092067
1943,ENSG00000092068
1944,ENSG00000092094
1945,ENSG00000092096
1946,ENSG00000092098
1947,ENSG00000092108
1948,ENSG00000092140
1949,ENSG00000092148
1950,ENSG00000092199
1951,ENSG00000092200
1952,ENSG00000092201
1953,ENSG00000092203
1954,ENSG00000092208
1955,ENSG00000092295
1956,ENSG00000092330
1957,ENSG00000092345
1958,ENSG00000092377
1959,ENSG00000092421
1960,ENSG00000092439
1961,ENSG00000092445
1962,ENSG00000092470
1963,ENSG00000092529
1964,ENSG00000092531
1965,ENSG00000092607
1966,ENSG00000092621
1967,ENSG00000092758
1968,ENSG00000092820
1969,ENSG00000092841
1970,ENSG00000092847
1971,ENSG00000092850
1972,ENSG00000092853
1973,ENSG00000092871
1974,ENSG00000092929
1975,ENSG00000092931
1976,ENSG00000092964
1977,ENSG00000092969
1978,ENSG00000092978
1979,ENSG00000093000
1980,ENSG00000093009
1981,ENSG00000093010
1982,ENSG00000093072
1983,ENSG00000093134
1984,ENSG00000093144
1985,ENSG00000093167
1986,ENSG00000093183
1987,ENSG00000093217
1988,ENSG00000094631
1989,ENSG00000094661
1990,ENSG00000094755
1991,ENSG00000094796
1992,ENSG00000094804
1993,ENSG00000094841
1994,ENSG00000094880
1995,ENSG00000094914
1996,ENSG00000094916
1997,ENSG00000094963
1998,ENSG00000094975
1999,ENSG00000095002
2000,ENSG00000095015
2001,ENSG00000095059
2002,ENSG00000095066
2003,ENSG00000095110
2004,ENSG00000095139
2005,ENSG00000095203
2006,ENSG00000095209
2007,ENSG00000095261
2008,ENSG00000095303
2009,ENSG00000095319
2010,ENSG00000095321
2011,ENSG00000095370
2012,ENSG00000095380
2013,ENSG00000095383
2014,ENSG00000095397
2015,ENSG00000095464
2016,ENSG00000095485
2017,ENSG00000095539
2018,ENSG00000095564
2019,ENSG00000095574
2020,ENSG00000095585
2021,ENSG00000095587
2022,ENSG00000095596
2023,ENSG00000095627
2024,ENSG00000095637
2025,ENSG00000095713
2026,ENSG00000095739
2027,ENSG00000095752
2028,ENSG00000095777
2029,ENSG00000095787
2030,ENSG00000095794
2031,ENSG00000095906
2032,ENSG00000095917
2033,ENSG00000095932
2034,ENSG00000095951
2035,ENSG00000095970
2036,ENSG00000095981
2037,ENSG00000096006
2038,ENSG00000096060
2039,ENSG00000096063
2040,ENSG00000096070
2041,ENSG00000096080
2042,ENSG00000096088
2043,ENSG00000096092
2044,ENSG00000096093
2045,ENSG00000096264
2046,ENSG00000096384
2047,ENSG00000096395
2048,ENSG00000096401
2049,ENSG00000096433
2050,ENSG00000096654
2051,ENSG00000096696
2052,ENSG00000096717
2053,ENSG00000096746
2054,ENSG00000096872
2055,ENSG00000096968
2056,ENSG00000096996
2057,ENSG00000097007
2058,ENSG00000097021
2059,ENSG00000097033
2060,ENSG00000097046
2061,ENSG00000097096
2062,ENSG00000099139
2063,ENSG00000099194
2064,ENSG00000099203
2065,ENSG00000099204
2066,ENSG00000099219
2067,ENSG00000099246
2068,ENSG00000099250
2069,ENSG00000099256
2070,ENSG00000099260
2071,ENSG00000099282
2072,ENSG00000099284
2073,ENSG00000099290
2074,ENSG00000099308
2075,ENSG00000099326
2076,ENSG00000099330
2077,ENSG00000099331
2078,ENSG00000099337
2079,ENSG00000099338
2080,ENSG00000099341
2081,ENSG00000099364
2082,ENSG00000099365
2083,ENSG00000099377
2084,ENSG00000099381
2085,ENSG00000099385
2086,ENSG00000099399
2087,ENSG00000099617
2088,ENSG00000099622
2089,ENSG00000099624
2090,ENSG00000099625
2091,ENSG00000099715
2092,ENSG00000099721
2093,ENSG00000099725
2094,ENSG00000099769
2095,ENSG00000099783
2096,ENSG00000099785
2097,ENSG00000099795
2098,ENSG00000099797
2099,ENSG00000099800
2100,ENSG00000099804
2101,ENSG00000099810
2102,ENSG00000099812
2103,ENSG00000099814
2104,ENSG00000099817
2105,ENSG00000099821
2106,ENSG00000099822
2107,ENSG00000099834
2108,ENSG00000099840
2109,ENSG00000099849
2110,ENSG00000099860
2111,ENSG00000099864
2112,ENSG00000099866
2113,ENSG00000099869
2114,ENSG00000099875
2115,ENSG00000099889
2116,ENSG00000099899
2117,ENSG00000099901
2118,ENSG00000099904
2119,ENSG00000099910
2120,ENSG00000099917
2121,ENSG00000099937
2122,ENSG00000099940
2123,ENSG00000099942
2124,ENSG00000099949
2125,ENSG00000099953
2126,ENSG00000099954
2127,ENSG00000099956
2128,ENSG00000099957
2129,ENSG00000099958
2130,ENSG00000099960
2131,ENSG00000099968
2132,ENSG00000099974
2133,ENSG00000099977
2134,ENSG00000099985
2135,ENSG00000099991
2136,ENSG00000099992
2137,ENSG00000099994
2138,ENSG00000099995
2139,ENSG00000099998
2140,ENSG00000099999
2141,ENSG00000100003
2142,ENSG00000100012
2143,ENSG00000100014
2144,ENSG00000100023
2145,ENSG00000100024
2146,ENSG00000100027
2147,ENSG00000100028
2148,ENSG00000100029
2149,ENSG00000100030
2150,ENSG00000100031
2151,ENSG00000100033
2152,ENSG00000100034
2153,ENSG00000100036
2154,ENSG00000100038
2155,ENSG00000100053
2156,ENSG00000100055
2157,ENSG00000100056
2158,ENSG00000100060
2159,ENSG00000100065
2160,ENSG00000100068
2161,ENSG00000100075
2162,ENSG00000100077
2163,ENSG00000100078
2164,ENSG00000100079
2165,ENSG00000100083
2166,ENSG00000100084
2167,ENSG00000100092
2168,ENSG00000100095
2169,ENSG00000100097
2170,ENSG00000100099
2171,ENSG00000100100
2172,ENSG00000100104
2173,ENSG00000100105
2174,ENSG00000100106
2175,ENSG00000100109
2176,ENSG00000100116
2177,ENSG00000100121
2178,ENSG00000100122
2179,ENSG00000100124
2180,ENSG00000100129
2181,ENSG00000100138
2182,ENSG00000100139
2183,ENSG00000100142
2184,ENSG00000100146
2185,ENSG00000100147
2186,ENSG00000100150
2187,ENSG00000100151
2188,ENSG00000100154
2189,ENSG00000100156
2190,ENSG00000100162
2191,ENSG00000100167
2192,ENSG00000100170
2193,ENSG00000100191
2194,ENSG00000100196
2195,ENSG00000100197
